
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
5 ,32.455,32.909,31.727,32.455,23,13,23,25,24,2 ,2,0,0,1,0,1,0,0,0,0,1,10,13,0,1
4 ,32.455,32.909,31.727,32.455,23,13,23,25,24,2 ,2,0,0,1,0,1,0,0,0,0,1,7,13,0,1
1 ,35.500,35.300,36.500,36.800,24,24,26,16,23,3 ,2,1,0,0,0,0,0,1,0,0,0,5,9,1,0
3 ,36.800,35.600,38.000,36.800,18,19,13,23,17,3 ,2,1,0,0,0,0,0,1,0,0,0,5,10,1,0
4 ,35.909,35.545,38.909,37.091,14,15,7,11,10,3 ,2,1,0,0,0,0,0,1,0,0,0,7,11,1,0
3 ,36.917,37.333,30.333,.000,13,15,26,18,1,2 ,2,0,0,1,0,0,0,0,1,0,0,10,14,0,1
2 ,42.800,41.800,39.300,41.300,4,5,9,8,5,2 ,2,0,0,1,0,0,0,0,1,0,0,6,10,0,1
2 ,33.000,33.500,35.300,34.800,24,24,19,17,21,1 ,2,1,0,0,0,0,0,0,1,0,0,6,11,1,0
3 ,40.400,37.800,36.500,38.100,8,14,20,19,17,1 ,2,1,0,0,0,0,0,1,0,0,0,6,11,0,1
1 ,38.500,38.667,.000,.000,13,13,1,13,0,1 ,2,1,0,0,0,0,0,1,0,0,0,11,16,0,1
3 ,33.417,38.250,38.083,.000,23,13,13,15,1,1 ,2,1,0,0,0,0,0,1,0,0,0,10,15,0,1
1 ,40.000,38.900,43.000,41.400,8,12,5,6,8,1 ,2,1,0,0,0,0,0,1,0,0,0,6,10,0,1
3 ,34.000,38.100,38.000,35.818,20,13,14,26,18,1 ,2,0,0,1,0,0,0,0,1,0,0,7,13,0,1
7 ,30.545,36.818,32.636,32.273,28,18,25,24,26,2 ,2,0,0,1,0,1,0,0,0,0,0,8,14,0,1
2 ,30.417,32.273,31.333,31.667,31,20,31,30,28,1 ,2,0,1,0,0,1,0,0,0,0,0,11,16,1,0
2 ,30.667,35.333,33.083,34.000,27,14,16,8,17,1 ,2,0,1,0,0,1,0,0,0,0,0,9,14,1,0
1 ,39.818,37.182,38.909,38.818,5,17,8,12,8,1 ,2,0,0,1,0,1,0,0,0,0,0,8,12,1,0
1 ,38.909,37.727,39.818,38.818,13,15,11,16,12,1 ,2,0,0,1,0,1,0,0,0,0,0,7,11,1,0
2 ,30.667,30.909,27.000,29.273,26,31,30,31,29,2 ,2,1,0,0,0,0,1,0,0,0,0,8,17,1,0
5 ,28.333,28.917,33.833,31.250,29,29,24,23,26,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
1 ,34.909,26.636,34.000,33.091,21,26,17,14,22,1 ,2,0,0,1,0,0,0,0,1,0,0,8,12,0,1
4 ,33.417,32.833,34.583,33.500,21,26,19,26,25,3 ,2,0,1,0,0,1,0,0,0,0,0,10,16,1,0
5 ,34.333,36.833,34.917,36.000,17,14,10,11,13,2 ,2,0,0,1,0,0,0,0,1,0,0,10,17,1,0
6 ,36.750,37.083,36.083,36.833,14,8,11,14,11,1 ,2,1,0,0,0,0,0,1,0,0,0,9,13,0,1
4 ,39.167,36.583,38.917,38.167,7,16,6,12,8,2 ,2,0,0,1,0,0,0,0,1,0,0,11,15,0,1
3 ,39.750,38.250,40.000,39.167,4,6,5,10,6,2 ,2,0,0,1,0,0,0,0,1,0,0,12,16,0,1
4 ,39.750,38.250,40.000,39.167,4,6,5,10,6,2 ,2,0,0,1,0,0,0,0,1,0,0,12,16,0,1
3 ,39.250,40.000,39.500,39.167,5,4,4,8,4,1 ,2,1,0,0,0,0,0,1,0,0,0,11,15,0,1
4 ,41.818,41.727,40.636,42.364,3,3,4,2,3,1 ,2,1,0,0,0,0,0,1,0,0,0,8,11,0,1
3 ,42.833,44.333,43.250,.000,3,1,6,2,1,1 ,2,1,0,0,0,0,0,1,0,0,0,12,16,0,1
2 ,42.636,43.273,45.545,44.182,5,3,1,4,3,2 ,1,0,1,0,0,0,0,0,1,0,0,3,8,0,1
1 ,45.400,46.000,45.400,45.800,7,7,8,5,8,3 ,2,0,0,1,0,0,0,0,1,0,1,1,6,0,1
2 ,18.700,24.000,.000,.000,29,29,1,31,0,1 ,2,1,0,0,0,0,0,1,0,0,1,6,12,1,0
2 ,43.818,42.727,44.000,43.818,15,9,7,4,10,1 ,2,0,0,1,0,0,0,1,0,0,0,3,8,1,0
3 ,37.700,33.800,38.200,37.000,9,18,14,14,17,3 ,2,1,0,0,0,0,1,0,0,0,0,3,7,1,0
3 ,37.700,33.800,38.200,37.000,9,18,14,14,17,3 ,2,1,0,0,0,0,1,0,0,0,0,4,7,1,0
3 ,39.100,39.800,39.000,39.600,13,13,15,12,12,3 ,2,1,0,0,0,0,1,0,0,0,0,4,8,1,0
2 ,39.400,36.900,42.500,40.600,15,19,12,15,15,3 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
6 ,35.700,33.900,37.300,33.800,8,19,7,29,14,0 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
2 ,38.800,38.300,40.300,39.600,16,18,14,9,11,3 ,2,0,0,1,0,1,0,0,0,0,0,5,9,0,1
2 ,34.500,40.700,40.800,39.000,22,6,12,10,10,3 ,2,0,0,1,0,1,0,0,0,0,0,6,10,0,1
4 ,37.727,39.909,.000,.000,18,14,1,15,0,3 ,2,0,0,1,0,1,0,0,0,0,0,8,12,0,1
7 ,43.700,44.300,44.900,44.400,2,1,1,1,1,2 ,3,0,0,1,0,1,0,0,0,0,0,2,7,1,0
7 ,44.600,40.100,43.500,43.200,3,4,2,2,2,2 ,3,0,0,1,0,1,0,0,0,0,0,3,8,1,0
2 ,38.909,40.455,39.727,40.000,20,13,18,20,19,3 ,2,0,0,1,0,0,0,0,1,0,0,3,9,1,0
2 ,39.400,39.400,38.900,39.100,14,14,18,13,14,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
2 ,41.091,39.909,40.455,40.545,13,15,16,21,17,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
4 ,42.636,44.636,42.091,.000,7,4,6,6,1,1 ,2,1,0,0,0,1,0,0,0,0,0,8,11,0,1
7 ,44.600,44.900,46.100,44.600,1,1,1,3,2,2 ,3,0,0,1,0,1,0,0,0,0,0,6,11,1,0
4 ,33.818,35.091,39.636,36.818,17,16,5,7,7,3 ,2,0,0,1,0,0,0,0,1,0,0,6,12,0,1
4 ,39.600,40.000,37.500,38.600,7,8,16,24,16,3 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
3 ,30.727,30.545,28.182,29.545,21,23,28,28,25,3 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
1 ,27.917,27.083,30.750,28.500,31,31,26,30,30,1 ,2,0,1,0,0,1,0,0,0,0,1,9,16,1,0
3 ,36.400,36.300,36.000,36.400,19,17,22,22,22,4 ,2,0,1,0,0,0,0,0,1,0,0,6,11,0,1
3 ,37.818,35.364,35.727,35.909,13,27,18,26,19,4 ,2,0,1,0,0,0,0,0,1,0,0,7,12,0,1
3 ,36.500,35.400,35.500,36.100,20,23,20,14,20,1 ,2,0,0,1,0,0,0,0,1,0,0,5,12,0,1
2 ,31.200,33.100,32.100,33.000,29,29,27,24,28,1 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
4 ,34.273,33.091,31.091,.000,22,21,22,23,1,1 ,2,0,0,1,0,0,0,0,1,0,0,8,15,0,1
2 ,35.000,34.091,32.636,34.273,18,16,17,10,15,1 ,2,0,0,1,0,0,0,0,1,0,0,7,14,0,1
1 ,36.818,34.909,36.273,35.727,18,28,20,31,24,1 ,2,1,0,0,0,0,1,0,0,0,0,8,13,1,0
3 ,33.091,29.909,28.818,31.364,23,30,29,28,29,1 ,2,1,0,0,0,0,1,0,0,0,0,7,12,1,0
1 ,30.833,29.167,29.250,29.833,38,33,37,37,38,1 ,2,0,0,1,0,0,0,0,1,0,1,9,15,1,0
1 ,34.250,32.750,32.917,33.583,26,25,29,22,27,1 ,2,0,0,1,0,0,0,0,1,0,0,11,16,0,1
2 ,36.500,36.750,35.917,36.583,9,8,12,16,11,1 ,2,0,0,1,0,0,0,0,1,0,0,10,15,0,1
3 ,36.833,36.167,36.167,35.917,14,20,24,24,20,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
2 ,30.917,29.083,17.000,29.833,27,30,29,0,29,2 ,2,0,0,1,0,0,0,0,1,0,1,10,16,1,0
3 ,43.417,40.917,40.167,40.500,1,2,7,7,4,2 ,2,0,0,1,0,1,0,0,0,0,0,12,17,1,0
2 ,38.167,36.750,33.083,36.417,4,7,23,8,11,1 ,2,0,1,0,0,0,0,1,0,0,0,11,18,1,0
2 ,40.700,40.600,38.800,41.300,12,10,18,8,13,1 ,2,0,0,1,0,0,0,0,1,0,1,2,7,0,1
2 ,37.909,38.636,39.000,39.000,23,21,22,21,22,1 ,2,0,0,1,0,0,0,0,1,0,1,3,8,0,1
1 ,41.100,37.200,40.600,39.800,19,23,20,25,22,0 ,2,1,0,0,0,0,1,0,0,0,0,2,8,1,0
4 ,37.545,38.636,39.636,.000,17,16,9,13,1,2 ,2,0,1,0,0,0,0,0,1,0,0,7,12,1,0
1 ,44.600,42.800,42.000,43.000,3,8,7,8,8,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
4 ,38.636,31.091,37.727,35.545,5,19,6,20,12,4 ,2,0,0,1,0,0,0,1,0,0,0,7,13,1,0
3 ,37.100,37.200,40.200,39.300,16,18,7,3,12,4 ,2,0,0,1,0,0,0,1,0,0,0,4,12,1,0
4 ,43.583,44.250,.000,.000,7,3,1,6,0,2 ,2,0,0,1,0,1,0,0,0,0,0,10,15,0,1
3 ,39.167,42.667,41.500,41.333,4,1,3,3,2,2 ,2,1,0,0,0,0,0,1,0,0,0,12,16,0,1
7 ,35.500,36.900,36.200,36.900,19,14,17,6,11,1 ,2,1,0,0,0,0,0,0,1,0,0,4,9,1,0
6 ,35.600,35.500,34.700,35.500,11,14,21,12,16,2 ,2,1,0,0,0,0,0,0,1,0,0,4,10,0,1
7 ,32.200,30.300,32.000,31.100,28,30,27,24,28,2 ,2,1,0,0,0,0,0,0,1,0,0,4,9,0,1
2 ,32.100,33.400,.000,33.000,20,23,0,0,24,2 ,2,0,0,1,0,0,0,0,1,0,1,4,7,0,1
6 ,39.900,42.400,41.400,40.600,5,2,5,14,5,1 ,2,0,0,1,0,0,0,0,1,0,1,5,10,0,1
7 ,31.182,27.818,24.727,27.909,29,34,27,30,30,1 ,1,0,0,1,0,0,0,0,1,0,1,7,13,1,0
2 ,31.833,34.833,33.833,34.583,29,20,27,13,23,1 ,2,0,0,1,0,1,0,0,0,0,0,9,13,1,0
4 ,36.083,32.917,38.417,36.583,14,21,10,12,13,3 ,2,1,0,0,0,0,1,0,0,0,0,10,17,0,1
6 ,32.545,32.091,32.727,32.455,27,23,20,20,23,3 ,2,1,0,0,0,0,1,0,0,0,0,8,14,0,1
2 ,38.833,39.833,39.250,.000,18,15,19,18,1,3 ,2,1,0,0,0,0,1,0,0,0,0,12,19,0,1
6 ,36.600,41.600,46.700,43.400,19,13,5,3,8,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,1,0
3 ,41.083,42.833,41.333,.000,7,7,9,8,1,1 ,2,0,1,0,0,0,0,0,1,0,0,10,14,0,1
5 ,37.636,36.636,36.182,37.273,10,12,10,8,8,1 ,2,0,1,0,0,0,0,0,1,0,0,10,11,0,1
1 ,39.091,33.818,33.273,35.455,8,11,19,23,14,1 ,3,0,0,1,0,1,0,0,0,0,0,8,13,0,1
1 ,34.750,29.500,34.833,34.083,19,26,18,19,25,1 ,2,0,0,1,0,0,0,0,1,0,0,9,16,1,0
3 ,37.000,38.583,38.750,38.417,6,2,1,2,2,1 ,2,0,0,1,0,0,0,0,1,0,0,9,17,1,0
3 ,34.083,30.667,31.167,32.250,16,26,28,28,28,1 ,3,0,0,1,0,0,0,0,1,0,0,10,16,1,0
7 ,23.636,25.273,.000,.000,27,29,1,28,0,2 ,2,1,0,0,0,0,0,0,1,0,0,8,14,0,1
7 ,34.636,30.909,31.182,32.273,15,24,22,19,21,2 ,2,1,0,0,0,0,0,0,1,0,0,7,12,0,1
4 ,35.083,31.000,.000,.000,13,15,1,16,0,2 ,2,1,0,0,0,0,1,0,0,0,0,5,14,0,1
7 ,36.727,37.000,34.182,.000,10,6,12,10,0,2 ,2,1,0,0,0,0,1,0,0,0,0,8,13,0,1
4 ,41.417,43.833,41.417,41.750,1,1,1,2,1,2 ,2,0,0,1,0,0,0,0,1,0,0,11,15,0,1
3 ,39.000,40.400,39.800,40.100,11,9,10,12,10,4 ,2,0,0,1,0,1,0,0,0,0,0,5,10,0,1
2 ,31.180,30.690,.000,30.935,30,31,2,0,31,1 ,2,0,0,1,0,0,0,0,1,0,1,5,8,0,1
6 ,30.100,31.400,33.900,32.400,25,22,19,21,21,2 ,2,0,0,1,0,0,0,0,1,0,0,4,11,1,0
2 ,42.273,39.182,36.727,39.273,8,20,25,22,21,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,0,1
2 ,37.182,33.545,.000,.000,17,17,1,14,0,1 ,2,1,0,0,0,0,0,1,0,0,0,7,13,0,1
1 ,37.600,37.700,37.900,38.200,16,14,15,13,14,1 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
2 ,44.000,44.400,44.800,45.000,16,15,15,11,16,0 ,2,0,0,1,0,1,0,0,0,0,0,2,6,1,0
2 ,37.900,40.900,44.700,.000,24,20,17,21,1,0 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
2 ,39.273,35.182,35.636,35.818,4,11,12,19,11,2 ,2,1,0,0,0,1,0,0,0,0,0,7,11,0,1
7 ,34.700,32.300,34.900,33.800,21,24,21,21,25,1 ,1,0,0,1,0,0,0,0,1,0,0,9,9,0,1
4 ,37.364,33.000,31.818,.000,18,28,26,24,1,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
2 ,36.455,33.545,35.273,35.091,12,17,17,17,18,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
2 ,42.800,43.800,43.400,42.900,2,2,2,7,3,2 ,2,0,0,1,0,0,0,0,1,0,0,6,11,1,0
2 ,40.000,37.091,37.545,38.091,4,5,8,9,5,2 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
4 ,41.000,39.200,38.200,38.900,2,10,13,20,14,3 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
4 ,31.727,32.455,32.455,32.455,15,14,20,20,15,3 ,2,0,0,1,0,0,0,0,1,0,0,8,13,0,1
7 ,43.200,41.100,44.900,43.800,5,2,1,1,1,2 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
6 ,33.600,37.200,34.900,35.500,27,14,19,12,16,0 ,2,1,0,0,0,0,0,1,0,0,0,4,9,1,0
1 ,34.667,31.417,.000,.000,13,19,1,14,0,2 ,3,0,0,1,0,0,0,0,1,0,0,10,15,0,1
1 ,39.400,40.200,37.400,40.000,15,12,21,15,17,2 ,3,0,0,1,0,0,0,0,1,0,0,4,9,0,1
2 ,37.500,34.417,.000,36.167,10,16,0,0,13,0 ,2,1,0,0,0,0,1,0,0,0,1,12,16,0,1
1 ,29.000,30.500,33.083,31.750,26,23,20,18,23,1 ,2,1,0,0,0,0,0,0,1,0,0,9,17,0,1
4 ,35.364,31.545,31.545,33.182,20,25,27,26,25,1 ,2,1,0,0,0,0,0,0,1,0,0,6,13,0,1
3 ,30.364,36.909,36.182,33.727,28,19,20,26,24,1 ,2,1,0,0,0,0,0,0,1,0,0,8,15,0,1
4 ,39.583,34.500,37.667,37.583,3,14,8,6,9,2 ,2,0,0,1,0,1,0,0,0,0,0,9,14,1,0
1 ,37.636,41.300,41.182,40.636,17,7,9,7,10,2 ,2,0,0,1,0,1,0,0,0,0,0,7,12,1,0
6 ,39.000,38.600,36.600,37.400,14,11,17,20,16,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,0,1
6 ,43.800,45.000,40.600,43.000,4,2,9,4,3,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
2 ,30.700,31.500,.000,31.300,23,24,0,0,24,2 ,2,0,0,1,0,0,0,0,1,0,1,5,11,1,0
2 ,38.417,36.583,25.333,.000,14,18,26,22,1,1 ,2,0,0,1,0,0,1,0,0,0,0,10,16,0,1
1 ,33.182,34.000,.000,.000,20,17,1,18,0,1 ,3,1,0,0,0,0,1,0,0,0,0,8,13,0,1
1 ,31.200,29.636,34.000,.000,29,24,18,23,1,1 ,3,1,0,0,0,0,1,0,0,0,0,7,12,0,1
2 ,34.000,34.800,32.800,32.900,25,23,28,31,27,3 ,2,1,0,0,0,0,0,0,1,0,1,5,10,1,0
7 ,32.700,33.700,33.300,32.000,18,19,20,30,24,2 ,2,1,0,0,0,0,1,0,0,0,1,4,9,0,1
6 ,35.000,36.600,35.000,35.200,20,17,20,21,20,2 ,2,1,0,0,0,0,1,0,0,0,0,1,5,0,1
1 ,37.700,41.000,41.500,40.800,26,17,19,20,20,3 ,2,0,0,1,0,0,0,0,1,0,0,2,6,1,0
1 ,30.400,36.900,37.300,35.500,24,23,24,24,24,3 ,2,0,0,1,0,0,0,0,1,0,1,4,8,1,0
1 ,31.500,31.333,34.417,33.667,27,25,19,8,18,2 ,2,0,0,1,0,0,0,0,1,0,0,11,17,1,0
7 ,34.455,33.182,31.182,33.000,16,14,22,9,18,2 ,2,0,0,1,0,1,0,0,0,0,0,7,12,1,0
7 ,35.000,35.700,37.400,36.000,12,8,10,14,8,0 ,2,1,0,0,0,0,1,0,0,0,0,5,9,0,1
6 ,35.300,37.400,36.700,36.600,13,5,14,7,11,2 ,2,1,0,0,0,0,1,0,0,0,0,4,8,0,1
3 ,33.364,34.364,35.545,34.818,13,13,11,11,11,1 ,2,0,0,1,0,1,0,0,0,0,1,8,14,0,1
1 ,41.500,42.600,44.200,43.000,10,6,6,7,8,1 ,2,1,0,0,0,0,0,0,1,0,1,5,11,0,1
6 ,30.900,33.111,33.182,31.818,29,19,18,23,24,1 ,2,0,1,0,0,1,0,0,0,0,0,8,13,1,0
1 ,29.182,33.727,33.000,31.818,27,23,23,25,26,1 ,2,0,0,1,0,0,0,0,1,0,1,8,15,0,1
2 ,32.455,30.545,25.636,31.091,34,37,32,27,32,1 ,2,0,0,1,0,0,0,0,1,0,0,8,14,0,1
1 ,36.000,37.833,36.667,36.250,23,17,21,26,21,1 ,2,0,0,1,0,1,0,0,0,0,0,9,14,0,1
4 ,38.667,40.083,40.833,40.500,10,5,2,1,2,1 ,2,0,1,0,0,0,0,0,1,0,0,11,15,0,1
1 ,43.700,41.375,39.200,40.100,6,8,16,28,13,1 ,2,0,0,1,0,0,0,1,0,0,0,5,10,1,0
1 ,29.917,30.000,34.333,32.417,24,25,16,15,21,1 ,2,0,0,1,0,0,0,1,0,0,0,9,14,1,0
1 ,33.636,34.091,32.818,33.636,22,18,24,24,22,1 ,2,0,0,1,0,0,0,1,0,0,0,7,12,1,0
3 ,32.200,35.600,37.800,36.400,23,24,21,12,23,1 ,2,0,0,1,0,1,0,0,0,0,1,6,11,0,1
7 ,34.545,35.909,36.182,35.818,19,14,9,13,13,1 ,2,0,0,1,0,0,0,0,1,0,0,9,14,1,0
4 ,35.000,34.545,35.636,34.636,21,20,12,23,17,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
2 ,40.273,42.818,41.000,41.636,11,7,11,12,9,5 ,2,0,0,1,0,1,0,0,0,0,0,3,9,0,1
4 ,30.455,25.091,.000,.000,28,31,1,30,0,5 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
1 ,41.583,41.167,41.667,41.583,1,1,3,3,1,2 ,2,1,0,0,0,0,0,0,1,0,0,10,16,0,1
1 ,41.167,40.000,41.000,41.083,4,3,2,1,2,2 ,2,1,0,0,0,0,0,0,1,0,0,9,15,0,1
4 ,41.750,43.667,42.250,42.083,1,1,1,2,1,2 ,2,1,0,0,0,0,0,0,1,0,0,8,14,0,1
3 ,40.727,42.364,42.545,43.091,6,2,2,3,1,2 ,2,1,0,0,0,0,0,0,1,0,0,7,13,0,1
3 ,42.636,43.364,42.818,43.000,3,2,5,3,2,1 ,1,1,0,0,0,0,0,0,1,0,0,8,13,0,1
3 ,38.800,41.700,40.800,40.700,3,4,3,6,3,1 ,2,1,0,0,0,1,0,0,0,0,0,5,10,0,1
2 ,43.091,40.818,37.727,40.364,18,16,23,16,19,1 ,2,1,0,0,0,1,0,0,0,0,0,3,8,0,1
3 ,39.000,43.300,45.800,42.900,14,4,2,5,4,1 ,2,1,0,0,0,1,0,0,0,0,0,4,9,0,1
2 ,39.200,38.800,37.000,38.000,5,5,16,10,13,1 ,2,1,0,0,0,1,0,0,0,0,0,1,6,0,1
3 ,39.600,38.429,.000,39.000,7,15,28,28,14,1 ,2,0,0,1,0,0,0,0,1,0,1,4,11,0,1
2 ,35.500,34.583,36.167,35.500,12,16,15,15,12,1 ,2,0,0,1,0,0,0,0,1,0,0,12,17,0,1
4 ,35.667,34.917,36.333,36.333,16,18,10,14,14,1 ,2,0,1,0,0,0,1,0,0,0,0,10,16,0,1
2 ,32.000,33.818,33.545,34.364,28,22,18,20,21,1 ,2,0,1,0,0,0,1,0,0,0,0,7,12,0,1
3 ,31.083,32.750,29.500,.000,26,22,23,25,1,1 ,2,0,1,0,0,0,0,0,1,0,0,9,15,0,1
1 ,35.600,35.100,36.300,36.300,22,20,19,16,20,1 ,2,0,1,0,0,0,0,0,1,0,0,6,11,0,1
7 ,26.500,.000,.000,26.500,33,27,33,29,32,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
1 ,43.900,41.500,42.700,43.800,7,8,6,1,4,0 ,2,1,0,0,0,0,1,0,0,0,0,2,6,0,1
1 ,42.800,47.400,43.000,44.400,7,2,5,6,6,0 ,2,1,0,0,0,0,1,0,0,0,0,1,5,0,1
7 ,42.800,48.600,39.600,43.600,10,4,14,8,6,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
7 ,34.900,37.500,36.600,35.500,13,9,10,20,13,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
2 ,35.300,37.900,40.800,.000,30,29,26,28,1,1 ,2,1,0,0,0,0,1,0,0,0,0,5,9,0,1
2 ,38.636,39.818,42.727,40.455,18,18,6,16,14,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,0,1
6 ,41.200,38.000,37.600,38.800,8,13,10,14,13,2 ,2,1,0,0,0,0,1,0,0,0,0,1,5,0,1
6 ,37.600,42.300,38.400,.000,17,8,17,14,1,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,1,0
6 ,42.100,42.400,40.300,41.400,4,4,6,7,3,2 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
6 ,39.500,38.800,36.200,38.000,12,12,16,13,12,2 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
6 ,34.200,35.700,37.300,35.600,15,12,7,20,10,2 ,2,0,0,1,0,1,0,0,0,0,0,4,9,1,0
7 ,38.500,39.700,39.500,39.100,8,6,6,6,5,0 ,2,0,0,1,0,0,0,0,1,0,0,4,9,1,0
1 ,42.800,31.000,40.600,40.200,7,20,9,5,15,2 ,2,0,0,1,0,0,0,1,0,0,0,1,6,1,0
7 ,25.200,24.400,.000,.000,27,27,1,27,0,3 ,2,0,0,1,0,1,0,0,0,0,0,6,11,0,1
7 ,37.600,41.100,41.300,39.600,18,18,8,19,16,3 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
7 ,37.000,40.600,38.600,38.800,7,9,6,4,5,3 ,2,0,0,1,0,1,0,0,0,0,0,1,6,0,1
6 ,42.500,42.200,41.500,41.400,2,3,3,8,3,1 ,2,1,0,0,0,0,0,1,0,0,0,3,7,1,0
6 ,36.200,37.000,35.900,36.100,10,9,12,14,8,1 ,2,1,0,0,0,0,0,1,0,0,0,4,8,1,0
2 ,41.091,42.091,40.182,41.636,10,9,14,8,9,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
7 ,38.000,36.100,41.600,.000,11,15,9,14,1,2 ,2,0,0,1,0,1,0,0,0,0,0,5,10,0,1
7 ,40.200,39.400,.000,.000,15,17,1,15,0,2 ,2,0,0,1,0,1,0,0,0,0,0,6,11,0,1
7 ,41.100,43.300,.000,.000,13,10,1,12,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,1,0
7 ,45.400,42.700,43.600,43.100,7,15,18,21,15,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
7 ,37.400,38.200,35.800,37.400,5,11,13,6,8,3 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
1 ,47.000,48.500,.000,.000,7,6,1,7,0,3 ,2,0,0,1,0,1,0,0,0,0,0,6,11,0,1
2 ,41.091,41.636,41.818,41.636,10,11,8,11,9,3 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
2 ,41.000,43.300,44.300,43.200,5,2,4,3,3,3 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
1 ,40.400,41.200,.000,.000,22,23,1,23,0,2 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
3 ,42.800,43.900,44.000,.000,15,17,19,17,1,2 ,2,0,0,1,0,0,0,0,1,0,0,4,10,0,1
7 ,37.500,41.300,38.400,39.100,23,18,24,22,24,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
7 ,33.500,36.000,36.200,35.900,25,25,21,20,22,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
7 ,37.000,40.600,34.800,36.400,7,9,15,17,12,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
2 ,46.300,.000,.000,46.300,7,33,31,29,6,1 ,2,0,0,1,0,1,0,0,0,0,1,2,6,0,1
1 ,40.500,40.500,41.400,41.600,17,12,8,6,13,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
1 ,39.800,40.800,.000,.000,25,25,1,26,0,1 ,2,1,0,0,0,0,1,0,0,0,0,6,11,0,1
6 ,37.500,38.600,35.900,38.200,20,15,19,8,13,2 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
1 ,43.000,43.900,46.200,.000,17,21,11,12,1,3 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
6 ,26.444,20.800,20.200,.000,27,27,30,28,1,1 ,2,1,0,0,0,0,0,1,0,0,0,4,11,1,0
7 ,35.800,32.000,33.800,33.600,11,21,18,18,19,1 ,2,1,0,0,0,0,0,1,0,0,0,1,7,1,0
1 ,35.100,28.600,30.600,31.500,24,25,24,23,28,1 ,2,0,0,1,0,0,0,0,1,0,0,2,6,0,1
2 ,42.091,43.727,43.909,44.091,8,5,3,1,4,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
2 ,43.800,43.200,44.900,43.900,1,3,2,5,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,0,1
2 ,37.800,39.200,43.000,40.800,6,7,3,4,6,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
1 ,48.600,49.300,.000,.000,1,1,1,1,0,1 ,2,0,0,1,0,0,0,0,1,0,0,6,11,0,1
2 ,38.400,39.400,39.300,38.900,12,16,17,20,15,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,1,0
